日期,小时,城市ID,城市名称,pid,省份,avg_onload,avg_domReady,avg_firstPaint,avg_dnsLookup,avg_firstByte,avg_responseTime,standard_deviation,pv
20140611,19,369900,NULL,360000,江西,2312,2252,104,1,581,534,7819,568
20140611,19,370100,济南,370000,山东,3650,2085,59,0,375,323,18115,745
20140611,19,371000,威海,370000,山东,5708,1491,110,0,327,306,17232,183
20140611,19,410500,安阳,410000,河南,2941,1982,53,0,308,280,7069,174
20140611,19,411400,商丘,410000,河南,3984,3034,100,0,298,265,13329,306
20140611,19,420600,襄阳,420000,湖北,7090,6118,197,198,1084,801,28560,298
20140611,19,430700,常德,430000,湖南,2053,2221,29,0,355,-161,3769,131
20140611,19,440800,湛江,440000,广东,4657,9118,56,0,956,231,18715,249
20140611,19,441700,阳江,440000,广东,3571,5744,20,0,515,397,10759,369
20140611,19,445300,云浮,440000,广东,3277,2392,27,0,303,240,9091,102
20140611,19,450900,玉林,450000,广西,4774,1969,18,0,421,294,45628,190
20140611,19,459900,NULL,450000,广西,11073,2454,106,1,542,479,227742,999
20140611,19,460100,海口,460000,海南,14907,8343,706,0,2184,2073,187846,305
20140611,19,510600,德阳,510000,四川,6347,10776,30,0,711,635,34690,501
20140611,19,511500,宜宾,510000,四川,396346,5068,382,0,719,357,1472482,36
20140611,19,530800,普洱,530000,云南,60224,10123,0,0,574,514,198728,13
20140611,19,532600,文山,530000,云南,4725,3387,224,0,456,400,10360,76
20140611,19,549900,NULL,540000,西藏,2093,2764,0,0,581,553,3072,48
20140611,19,610700,汉中,610000,陕西,51745,5294,1735,0,483,462,109664,32
20140611,19,639900,NULL,630000,青海,4356,3998,46,0,410,357,18793,160
20140611,19,640100,银川,640000,宁夏,3098,4342,418,0,552,326,6126,227
20140611,19,650200,克拉玛依,650000,新疆,51748,3731,0,0,604,390,329501,128
20140611,19,652900,阿克苏,650000,新疆,8002,3441,350,0,563,502,17269,190
20140611,19,820100,澳门,820000,澳门,6443,4348,0,0,1436,1404,10666,11
20140611,19,999900,NULL,990000,NULL,2581,2174,27,1,426,369,23775,4313
20140611,19,110100,北京,110000,北京,19296,3946,87,3,713,599,312808,6582
20140611,19,130300,秦皇岛,130000,河北,11051,1942,1,0,679,637,71407,228
20140611,19,140400,长治,140000,山西,16879,4786,60,2,643,568,60545,117
20140611,19,150500,通辽,150000,内蒙古,6106,4278,116,0,870,721,28300,132
20140611,19,210200,大连,210000,辽宁,3959,2824,69,0,432,376,13448,734
20140611,19,211100,盘锦,210000,辽宁,7494,18686,398,0,429,409,46795,353
20140611,19,220300,四平,220000,吉林,4208,4262,134,0,761,694,19017,226
20140611,19,230400,鹤岗,230000,黑龙江,8996,5096,115,3,809,645,27809,110
20140611,19,320400,常州,320000,江苏,7030,2480,194,0,673,530,92318,728
20140611,19,321300,宿迁,320000,江苏,1278,1895,312,0,273,248,2197,184
20140611,19,330500,湖州,330000,浙江,4798,2446,264,1,791,381,31206,328
20140611,19,340600,淮北,340000,安徽,26970,2110,223,0,374,325,119844,92
20140611,19,341500,六安,340000,安徽,3179,3117,17,0,378,289,6028,74
20140611,19,350700,南平,350000,福建,4429,3475,633,0,1033,969,7415,54
20140611,19,360800,吉安,360000,江西,779,596,3,1,96,82,2079,99
20140611,19,370900,泰安,370000,山东,4165,3375,181,52,645,430,14242,321
20140611,19,379900,NULL,370000,山东,2889,2467,119,0,397,350,12187,2857
20140611,19,410400,平顶山,410000,河南,5015,2720,83,0,399,376,29125,376
20140611,19,411300,南阳,410000,河南,13625,4509,309,0,552,396,81631,178
20140611,19,420500,宜昌,420000,湖北,4289,2667,98,0,482,446,29494,231
20140611,19,430600,岳阳,430000,湖南,30309,3940,830,0,767,357,230027,109
20140611,19,440700,江门,440000,广东,2860,2784,82,0,568,506,13167,524
20140611,19,441600,河源,440000,广东,7064,2720,232,0,474,433,54535,249
20140611,19,445200,揭阳,440000,广东,2993,3364,189,0,492,411,15185,324
20140611,19,450800,贵港,450000,广西,3427,1729,4,0,418,384,6592,86
20140611,19,469900,NULL,460000,海南,3589,12022,200,0,1744,1577,12461,310
20140611,19,510500,泸州,510000,四川,2038,7019,354,0,1264,1221,2260,44
20140611,19,511400,眉山,510000,四川,2414,1529,21,0,397,255,3678,26
20140611,19,513200,阿坝,510000,四川,2479,600,29,0,102,59,5395,30
20140611,19,522400,毕节,520000,贵州,1795,4886,30,0,740,438,1923,63
20140611,19,530700,丽江,530000,云南,3495,2069,0,0,403,381,9761,28
20140611,19,532500,红河,530000,云南,2408,3711,487,0,452,425,4295,38
20140611,19,610600,延安,610000,陕西,2780,2192,204,0,556,524,4447,30
20140611,19,620700,张掖,620000,甘肃,5950,11165,0,0,706,695,10039,12
20140611,19,649900,NULL,640000,宁夏,5087,4526,334,0,1328,622,9973,126
20140611,19,650100,乌鲁木齐,650000,新疆,11534,3143,83,0,506,428,67873,475
20140611,19,652800,巴音郭楞,650000,新疆,22285,5054,0,1,780,663,36667,4
20140611,19,120100,天津,120000,天津,6413,4697,100,0,861,738,29577,3431
20140611,19,130200,唐山,130000,河北,4202,2549,59,0,412,372,13690,1010
20140611,19,131100,衡水,130000,河北,3013,4636,8,0,536,468,7730,295
20140611,19,140300,阳泉,140000,山西,16344,3351,72,0,443,386,73949,157
20140611,19,150400,赤峰,150000,内蒙古,4735,3953,587,0,833,647,16643,213
20140611,19,152200,兴安盟,150000,内蒙古,14730,4070,0,0,798,774,46961,27
20140611,19,210100,沈阳,210000,辽宁,11909,3595,68,0,511,433,160874,888
20140611,19,211000,辽阳,210000,辽宁,3570,2469,355,24,347,294,7765,189
20140611,19,220200,吉林,220000,吉林,40747,3276,116,0,634,611,399890,365
20140611,19,230300,鸡西,230000,黑龙江,5998,3890,157,0,333,319,16410,205
20140611,19,231200,绥化,230000,黑龙江,2786,6332,238,0,460,435,4571,94
20140611,19,320300,徐州,320000,江苏,6699,3057,88,0,271,250,43009,326
20140611,19,321200,泰州,320000,江苏,3595,2984,119,0,494,379,11140,170
20140611,19,330400,嘉兴,330000,浙江,12268,2253,137,0,452,264,131334,876
20140611,19,340500,马鞍山,340000,安徽,2639,1898,0,0,266,231,6243,60
20140611,19,341400,巢湖,340000,安徽,2275,4368,52,0,242,208,4474,77
20140611,19,350600,漳州,350000,福建,3749,2685,81,1,411,375,12218,232
20140611,19,360700,赣州,360000,江西,3638,2891,62,0,439,400,9631,232
20140611,19,370800,济宁,370000,山东,7812,2336,98,0,508,458,50302,620
20140611,19,371700,菏泽,370000,山东,7955,1994,34,0,323,291,26686,226
20140611,19,410300,洛阳,410000,河南,8758,2283,309,0,389,247,46514,344
20140611,19,411200,三门峡,410000,河南,21796,2066,212,0,343,272,131184,235
20140611,19,421300,随州,420000,湖北,17776,2153,0,1,474,424,42776,42
20140611,19,430500,邵阳,430000,湖南,5966,2961,52,0,270,233,9850,51
20140611,19,440600,佛山,440000,广东,5500,3353,97,0,499,364,33582,1208
20140611,19,441500,汕尾,440000,广东,2054,3938,381,0,658,501,4860,352
20140611,19,445100,潮州,440000,广东,12121,3392,112,0,471,443,90326,128
20140611,19,450700,钦州,450000,广西,3072,3633,255,0,1334,1109,8426,183
20140611,19,510400,攀枝花,510000,四川,73101,3413,0,0,286,265,256572,15
20140611,19,511300,南充,510000,四川,56993,2167,156,0,362,332,373725,49
20140611,19,522300,黔西南,520000,贵州,2168,13315,0,0,532,497,1677,4
20140611,19,530600,昭通,530000,云南,2496,5290,19,0,580,528,3955,113
20140611,19,610500,渭南,610000,陕西,2620,2839,180,0,359,335,4547,63
20140611,19,620600,武威,620000,甘肃,4231,5760,0,0,527,460,3651,2
20140611,19,652700,博尔塔拉,650000,新疆,10637,3868,0,0,774,774,21040,8
20140611,19,659000,NULL,650000,新疆,2078,3822,1259,0,537,487,2421,18
20140611,19,659900,NULL,650000,新疆,6902,3921,219,0,572,483,42929,923
20140611,19,130100,石家庄,130000,河北,2732,2797,144,0,510,462,9402,1223
20140611,19,131000,廊坊,130000,河北,4677,3789,116,0,657,607,33798,640
20140611,19,140200,大同,140000,山西,81234,3731,6,1,384,369,451721,104
20140611,19,141100,吕梁,140000,山西,2312,3108,785,0,671,595,4241,260
20140611,19,150300,乌海,150000,内蒙古,2684,2277,600,0,385,354,4318,14
20140611,19,210900,阜新,210000,辽宁,17076,2677,47,1,525,456,150124,321
20140611,19,219900,NULL,210000,辽宁,4076,2878,214,1,485,448,23149,1391
20140611,19,220100,长春,220000,吉林,5649,4185,57,0,496,442,33915,752
20140611,19,230200,齐齐哈尔,230000,黑龙江,3547,5124,191,0,552,514,19875,384
20140611,19,231100,黑河,230000,黑龙江,4447,3222,40,0,286,264,14228,102
20140611,19,310100,上海,310000,上海,17690,111244,49,0,682,599,442921,4999
20140611,19,320200,无锡,320000,江苏,2653,2070,219,0,392,317,10454,737
20140611,19,321100,镇江,320000,江苏,1777,1622,8,0,326,290,3200,251
20140611,19,330300,温州,330000,浙江,4073,2230,71,0,386,318,40910,1321
20140611,19,340400,淮南,340000,安徽,5666,7200,17,0,711,688,32334,322
20140611,19,341300,宿州,340000,安徽,4131,1540,151,0,320,17,19213,176
20140611,19,350500,泉州,350000,福建,5719,5158,121,0,497,425,35687,663
20140611,19,360600,鹰潭,360000,江西,722,2390,0,0,807,800,551,12
20140611,19,370700,潍坊,370000,山东,5791,2461,134,0,375,-666,35094,702
20140611,19,371600,滨州,370000,山东,3007,3567,68,0,380,348,5545,245
20140611,19,410200,开封,410000,河南,4430,2997,422,0,385,352,14318,107
20140611,19,411100,漯河,410000,河南,2560,2964,0,0,268,238,3486,36
20140611,19,420300,十堰,420000,湖北,2768,6736,0,22,876,838,4093,96
20140611,19,421200,咸宁,420000,湖北,10059,6195,122,1,1266,1233,52973,132
20140611,19,430400,衡阳,430000,湖南,2604,2212,90,0,401,370,5279,125
20140611,19,431300,娄底,430000,湖南,108164,1679,349,0,495,483,898081,231
20140611,19,433100,湘西,430000,湖南,2725,2012,66,0,598,565,5863,83
20140611,19,440500,汕头,440000,广东,5429,3541,26,0,534,-11772,41641,488
20140611,19,441400,梅州,440000,广东,1629,2260,121,0,314,294,3050,76
20140611,19,450600,防城港,450000,广西,16708,1387,26,0,269,257,87997,151
20140611,19,510300,自贡,510000,四川,4722,3299,198,0,373,326,10926,54
20140611,19,520400,安顺,520000,贵州,1902,1437,24,0,518,508,4331,49
20140611,19,522200,铜仁,520000,贵州,3702,2167,0,0,500,384,5115,6
20140611,19,530500,保山,530000,云南,1684,2082,7,0,414,372,3528,164
20140611,19,532300,楚雄,530000,云南,1547,3308,98,0,410,389,2187,55
20140611,19,610400,咸阳,610000,陕西,367942,4052,5,0,922,615,1571399,79
20140611,19,620500,天水,620000,甘肃,4910,9724,72,3,5347,5310,11958,12
20140611,19,130900,沧州,130000,河北,4179,3291,369,0,1132,1028,14784,498
20140611,19,139900,NULL,130000,河北,4251,3139,199,0,526,470,19921,990
20140611,19,140100,太原,140000,山西,4694,3751,92,0,715,622,29512,1412
20140611,19,141000,临汾,140000,山西,2163,2247,5,0,617,562,4409,341
20140611,19,150200,包头,150000,内蒙古,2662,2642,167,0,939,921,7626,132
20140611,19,152900,阿拉善盟,150000,内蒙古,17659,1964,7,0,498,299,51285,10
20140611,19,210800,营口,210000,辽宁,1459,1705,76,0,202,181,6097,214
20140611,19,229900,NULL,220000,吉林,4535,1968,55,0,446,410,53881,1305
20140611,19,230100,哈尔滨,230000,黑龙江,2748,3951,63,0,753,713,9520,960
20140611,19,231000,牡丹江,230000,黑龙江,3471,2994,11,0,331,265,8846,101
20140611,19,320100,南京,320000,江苏,4263,5436,83,4,460,417,18186,1331
20140611,19,321000,扬州,320000,江苏,974048,6492,261,0,443,405,6750839,198
20140611,19,330200,宁波,330000,浙江,5413,3235,174,1,460,395,60151,1324
20140611,19,331100,丽水,330000,浙江,3348,3087,66,0,743,337,12054,339
20140611,19,340300,蚌埠,340000,安徽,1314,1541,60,0,299,278,1884,162
20140611,19,341200,阜阳,340000,安徽,1169,1672,97,0,248,201,2123,38
20140611,19,350400,三明,350000,福建,2471,3492,116,0,403,299,4484,99
20140611,19,360500,新余,360000,江西,8415,2658,855,21,574,432,10950,29
20140611,19,370600,烟台,370000,山东,7846,3360,120,6,763,638,55210,786
20140611,19,371500,聊城,370000,山东,5329,3518,1124,0,623,498,32984,282
20140611,19,410100,郑州,410000,河南,9800,2728,99,0,425,350,81757,1368
20140611,19,411000,许昌,410000,河南,3260,4708,361,0,774,516,5580,237
20140611,19,420200,黄石,420000,湖北,2294,2188,374,0,369,339,4773,41
20140611,19,421100,黄冈,420000,湖北,1693,2597,138,0,604,582,2931,193
20140611,19,430300,湘潭,430000,湖南,6707,8020,101,0,2836,2560,24376,90
20140611,19,431200,怀化,430000,湖南,3967,1873,80,0,339,249,17868,213
20140611,19,440400,珠海,440000,广东,5917,4710,13,0,583,529,30036,364
20140611,19,441300,惠州,440000,广东,6722,3946,113,0,660,549,46172,711
20140611,19,450500,北海,450000,广西,2825,2210,281,0,494,427,8050,185
20140611,19,451400,崇左,450000,广西,454,698,0,0,69,63,1016,7
20140611,19,500100,重庆,500000,重庆,9286,3134,77,0,533,444,111531,2061
20140611,19,511100,乐山,510000,四川,2937,2197,109,0,289,260,6589,90
20140611,19,512000,资阳,510000,四川,5620,3428,105,0,466,436,14362,69
20140611,19,520300,遵义,520000,贵州,4660,3886,92,2,600,527,31484,340
20140611,19,530400,玉溪,530000,云南,2612,3464,18,0,428,387,8629,85
20140611,19,533100,德宏,530000,云南,3514,2785,0,0,543,512,6216,5
20140611,19,610300,宝鸡,610000,陕西,8391,4715,135,0,826,735,35114,168
20140611,19,620400,白银,620000,甘肃,2902,15422,0,0,1829,1285,1823,12
20140611,19,654300,阿勒泰,650000,新疆,2072,2075,0,0,653,612,1862,2
20140611,20,120100,天津,120000,天津,12351,4922,160,9,766,678,104349,3669
20140611,20,130200,唐山,130000,河北,4372,3623,113,0,488,-195,28186,1215
20140611,20,131100,衡水,130000,河北,4205,5285,134,0,684,617,14911,218
20140611,20,140300,阳泉,140000,山西,3017,4695,29,0,544,492,6598,241
20140611,20,150400,赤峰,150000,内蒙古,3114,2363,270,1,463,370,7185,122
20140611,20,152200,兴安盟,150000,内蒙古,4471,4573,34,0,611,607,7760,32
20140611,20,210100,沈阳,210000,辽宁,7429,4708,59,0,469,414,42836,1616
20140611,20,211000,辽阳,210000,辽宁,3921,4170,371,0,466,429,13397,375
20140611,20,220200,吉林,220000,吉林,4863,4838,221,0,628,603,21012,368
20140611,20,230300,鸡西,230000,黑龙江,8488,10547,104,0,727,642,36450,197
20140611,20,231200,绥化,230000,黑龙江,8760,8502,104,3,599,524,52740,117
20140611,20,320300,徐州,320000,江苏,5192,4406,500,0,518,453,45505,625
20140611,20,321200,泰州,320000,江苏,2542,2262,180,0,378,294,5381,298
20140611,20,330400,嘉兴,330000,浙江,6933,2786,162,0,478,336,97709,1240
20140611,20,340500,马鞍山,340000,安徽,1432,1222,10,0,169,159,4101,137
20140611,20,341400,巢湖,340000,安徽,3362,2902,68,0,348,305,6212,105
20140611,20,350600,漳州,350000,福建,7151,4037,73,0,591,529,20586,226
20140611,20,360700,赣州,360000,江西,5579,3104,71,2,481,408,14742,202
20140611,20,370800,济宁,370000,山东,2684,2962,94,0,561,-253,6689,784
20140611,20,371700,菏泽,370000,山东,6628,1541,54,0,348,309,38011,327
20140611,20,410300,洛阳,410000,河南,5547,2341,212,0,364,312,37179,566
20140611,20,411200,三门峡,410000,河南,2908,4347,159,0,604,341,5666,202
20140611,20,421300,随州,420000,湖北,17742,3752,0,0,370,315,86410,45
20140611,20,430500,邵阳,430000,湖南,4039,2245,4,0,383,346,8709,114
20140611,20,440600,佛山,440000,广东,12392,3882,147,1,645,507,144673,1443
20140611,20,441500,汕尾,440000,广东,4198,3853,242,0,643,537,12862,156
20140611,20,445100,潮州,440000,广东,20359,3306,11,0,501,451,91707,175
20140611,20,450700,钦州,450000,广西,5478,5551,814,0,1428,1189,15331,112
20140611,20,510400,攀枝花,510000,四川,7193,2690,0,0,411,387,14893,8
20140611,20,511300,南充,510000,四川,5790,2981,130,2,624,592,14426,80
20140611,20,522300,黔西南,520000,贵州,4404,3876,143,0,465,453,8066,38
20140611,20,530600,昭通,530000,云南,19431,4528,0,0,635,564,27754,11
20140611,20,533300,怒江,530000,云南,913,2024,647,0,400,385,1957,24
20140611,20,610500,渭南,610000,陕西,6096,2263,200,0,330,287,16266,41
20140611,20,620600,武威,620000,甘肃,624,2395,38,3,411,359,635,19
20140611,20,632500,海南,630000,青海,3637,14956,0,0,512,209,2956,4
20140611,20,652700,博尔塔拉,650000,新疆,1929,6144,141,0,682,572,2239,78
20140611,20,659000,NULL,650000,新疆,1879,4033,175,0,353,328,3517,47
20140611,20,659900,NULL,650000,新疆,3972,4290,85,0,606,496,30317,666
20140611,20,130100,石家庄,130000,河北,5591,3391,53,0,532,480,37452,1179
20140611,20,131000,廊坊,130000,河北,7767,3265,369,1,648,522,57528,899
20140611,20,140200,大同,140000,山西,5779,5923,66,0,1106,702,31087,127
20140611,20,141100,吕梁,140000,山西,19311,2527,39,0,430,365,207833,143
20140611,20,150300,乌海,150000,内蒙古,2414,3618,0,0,433,377,3177,21
20140611,20,210900,阜新,210000,辽宁,5415,2301,25,0,305,221,33413,198
20140611,20,219900,NULL,210000,辽宁,4502,4161,65,0,482,441,26303,1804
20140611,20,220100,长春,220000,吉林,4046,4256,85,9,885,657,22122,910
20140611,20,230200,齐齐哈尔,230000,黑龙江,27279,9446,510,0,704,527,246598,381
20140611,20,231100,黑河,230000,黑龙江,2510,8173,52,0,440,421,6185,77
20140611,20,310100,上海,310000,上海,13144,3679,108,1,676,569,222429,6228
20140611,20,320200,无锡,320000,江苏,3323,1986,103,0,349,307,13388,1210
20140611,20,321100,镇江,320000,江苏,3472,1631,96,9,362,29,11958,306
20140611,20,330300,温州,330000,浙江,4099,2779,123,0,339,288,18796,1237
20140611,20,340400,淮南,340000,安徽,3242,6644,116,0,549,296,21018,519
20140611,20,341300,宿州,340000,安徽,5188,4021,595,0,686,411,13821,261
20140611,20,350500,泉州,350000,福建,2989,5401,167,0,634,574,8463,996
20140611,20,360600,鹰潭,360000,江西,872,2425,0,0,809,797,628,2
20140611,20,370700,潍坊,370000,山东,5455,2944,281,0,550,189,43797,1116
20140611,20,371600,滨州,370000,山东,14558,2551,49,0,431,384,71394,176
20140611,20,410200,开封,410000,河南,2218,3725,364,0,592,470,6225,284
20140611,20,411100,漯河,410000,河南,5990,5108,0,0,566,556,13775,21
20140611,20,420300,十堰,420000,湖北,6831,8756,7,0,2342,2192,9441,15
20140611,20,421200,咸宁,420000,湖北,35312,5614,32,0,555,525,162721,153
20140611,20,430400,衡阳,430000,湖南,7175,1728,71,6,265,219,46624,116
20140611,20,431300,娄底,430000,湖南,2801,1910,91,0,246,219,7079,83
20140611,20,433100,湘西,430000,湖南,6040,2031,327,0,394,298,16213,43
20140611,20,440500,汕头,440000,广东,5316,3040,15,11,675,548,21707,612
20140611,20,441400,梅州,440000,广东,3762,4808,108,0,884,813,18860,147
20140611,20,450600,防城港,450000,广西,3478,2622,10,0,801,705,8942,117
20140611,20,510300,自贡,510000,四川,10975,5256,928,0,552,489,26486,82
20140611,20,520400,安顺,520000,贵州,4110,5680,0,0,837,765,12059,45
20140611,20,522200,铜仁,520000,贵州,1250,1371,0,0,246,233,1134,10
20140611,20,530500,保山,530000,云南,10773,2367,0,0,355,341,74672,78
20140611,20,532300,楚雄,530000,云南,2124,3901,121,0,516,449,2822,59
20140611,20,610400,咸阳,610000,陕西,7141,3662,15,0,623,496,28591,65
20140611,20,130900,沧州,130000,河北,4711,2768,46,2,577,403,34533,609
20140611,20,139900,NULL,130000,河北,3505,3720,189,0,534,496,14620,1656
20140611,20,140100,太原,140000,山西,3968,5331,67,0,853,773,13795,1482
20140611,20,141000,临汾,140000,山西,3216,2683,93,0,460,418,12346,454
20140611,20,150200,包头,150000,内蒙古,2101,2010,72,0,519,483,4446,138
20140611,20,152900,阿拉善盟,150000,内蒙古,2132,1548,58,0,274,254,4219,22
20140611,20,210800,营口,210000,辽宁,5438,3465,71,0,470,429,45762,425
20140611,20,229900,NULL,220000,吉林,5472,2629,122,1,522,421,31305,1269
20140611,20,230100,哈尔滨,230000,黑龙江,3363,6148,41,0,662,602,12489,1050
20140611,20,231000,牡丹江,230000,黑龙江,5324,6844,28,0,1770,1680,16108,273
20140611,20,320100,南京,320000,江苏,22042,5358,107,0,623,514,490671,1836
20140611,20,321000,扬州,320000,江苏,5529,1741,33,0,302,260,47706,378
20140611,20,330200,宁波,330000,浙江,3023,3313,102,0,400,359,14292,1578
20140611,20,331100,丽水,330000,浙江,4897,4018,690,0,539,474,20332,391
20140611,20,340300,蚌埠,340000,安徽,8539,2487,132,0,322,294,76358,192
20140611,20,341200,阜阳,340000,安徽,2959,1930,297,0,360,346,11791,147
20140611,20,350400,三明,350000,福建,2908,3501,478,0,406,382,7355,133
20140611,20,360500,新余,360000,江西,1919,2755,0,0,389,371,2031,18
20140611,20,370600,烟台,370000,山东,5611,2463,45,5,488,444,16856,1038
20140611,20,371500,聊城,370000,山东,5160,3062,50,6,416,342,23822,349
20140611,20,410100,郑州,410000,河南,8662,3669,43,0,549,484,81364,1251
20140611,20,411000,许昌,410000,河南,4479,3222,137,0,404,343,13654,240
20140611,20,420200,黄石,420000,湖北,3228,2619,36,5,465,370,8510,143
20140611,20,421100,黄冈,420000,湖北,2671,4203,3024,0,779,729,5710,70
20140611,20,430300,湘潭,430000,湖南,4121,5708,152,0,1567,1490,8187,110
20140611,20,431200,怀化,430000,湖南,2870,2148,95,4,411,269,7902,203
20140611,20,440400,珠海,440000,广东,2735,4638,287,0,674,516,7610,615
20140611,20,441300,惠州,440000,广东,3044,5111,136,4,781,655,9134,1027
20140611,20,450500,北海,450000,广西,2545,2286,252,0,351,328,8251,244
20140611,20,451400,崇左,450000,广西,408,150,0,0,45,43,1489,41
20140611,20,500100,重庆,500000,重庆,6406,4111,109,0,568,454,97911,2332
20140611,20,511100,乐山,510000,四川,4009,2608,52,0,359,323,11512,236
20140611,20,512000,资阳,510000,四川,6515,9254,333,0,1256,1152,19547,30
20140611,20,520300,遵义,520000,贵州,3492,3951,249,1,581,527,7108,351
20140611,20,530400,玉溪,530000,云南,2129,3334,81,0,220,206,3715,30
20140611,20,533100,德宏,530000,云南,15807,2977,0,0,1275,1218,66264,29
20140611,20,610300,宝鸡,610000,陕西,10134,3683,104,0,443,353,27174,158
20140611,20,620400,白银,620000,甘肃,2883,3435,397,0,338,308,7940,55
20140611,20,654300,阿勒泰,650000,新疆,829,2308,0,0,428,415,598,2
20140611,20,130800,承德,130000,河北,3489,3136,89,0,545,448,12827,194
20140611,20,140900,忻州,140000,山西,25243,18665,75,0,441,361,125009,133
20140611,20,149900,NULL,140000,山西,4978,3075,64,0,520,463,22894,810
20140611,20,150100,呼和浩特,150000,内蒙古,7468,4670,175,0,974,839,25778,315
20140611,20,210700,锦州,210000,辽宁,2842,4930,147,0,571,430,9170,586
20140611,20,220800,白城,220000,吉林,11102,10196,1268,0,549,485,68148,79
20140611,20,230900,七台河,230000,黑龙江,7926,6357,0,0,363,306,12133,4
20140611,20,232700,大兴安岭,230000,黑龙江,3502,19784,998,0,1186,630,5255,92
20140611,20,239900,NULL,230000,黑龙江,5243,7309,70,3,666,462,24347,1286
20140611,20,320900,盐城,320000,江苏,3430,1924,25,0,314,266,19627,418
20140611,20,329900,NULL,320000,江苏,3878,2864,47,0,398,344,19410,1958
20140611,20,330100,杭州,330000,浙江,5285,9177,89,0,710,623,23201,4724
20140611,20,331000,台州,330000,浙江,8437,3915,62,0,499,410,87210,1281
20140611,20,340200,芜湖,340000,安徽,5349,4837,110,0,1783,437,22646,212
20140611,20,341100,滁州,340000,安徽,3112,2672,178,0,383,324,5229,112
20140611,20,350300,莆田,350000,福建,2604,3194,5,0,459,421,4472,137
20140611,20,360400,九江,360000,江西,11496,3414,223,0,521,488,53286,121
20140611,20,370500,东营,370000,山东,5286,1911,35,0,379,320,43328,219
20140611,20,371400,德州,370000,山东,7317,3897,109,0,899,823,33753,183
20140611,20,410900,濮阳,410000,河南,21060,16669,16,0,694,649,122711,116
20140611,20,419900,NULL,410000,河南,6008,3458,95,0,582,461,67843,1087
20140611,20,420100,武汉,420000,湖北,7295,2307,89,0,440,326,111294,2461
20140611,20,421000,荆州,420000,湖北,9335,4084,19,0,665,614,73257,134
20140611,20,422800,恩施,420000,湖北,1554,2228,59,0,461,200,2254,35
20140611,20,430200,株洲,430000,湖南,2265,4899,183,15,820,763,2885,130
20140611,20,431100,永州,430000,湖南,4285,3028,132,0,418,376,13880,156
20140611,20,440300,深圳,440000,广东,8773,4520,87,1,573,-130,99156,4888
20140611,20,441200,肇庆,440000,广东,7540,6443,83,0,859,777,37476,200
20140611,20,450400,梧州,450000,广西,8411,3538,467,0,644,600,53199,160
20140611,20,451300,来宾,450000,广西,2332,2886,0,0,407,401,2612,30
20140611,20,510100,成都,510000,四川,4989,3949,82,0,572,457,38603,1680
20140611,20,511000,内江,510000,四川,7082,2608,0,1,385,328,22994,94
20140611,20,511900,巴中,510000,四川,912,2632,24,0,415,339,943,13
20140611,20,520200,六盘水,520000,贵州,3095,3402,401,1,641,600,6896,103
20140611,20,530300,曲靖,530000,云南,5381,6661,2,0,919,811,11796,129
20140611,20,542200,山南,540000,西藏,1496,3012,0,0,422,-7029,2113,63
20140611,20,610200,铜川,610000,陕西,31815,2251,0,0,492,416,140021,25
20140611,20,620300,金昌,620000,甘肃,3472,2210,0,0,230,217,6143,27
20140611,20,621200,陇南,620000,甘肃,1653,3512,0,0,484,464,1891,16
20140611,20,632200,海北,630000,青海,818,8182,0,0,667,665,412,2
20140611,20,654200,塔城,650000,新疆,2423,3513,19,0,411,392,5898,146
20140611,20,130700,张家口,130000,河北,4218,6178,134,0,638,606,14233,358
20140611,20,140800,运城,140000,山西,2709,2718,50,0,380,315,5808,338
20140611,20,150900,乌兰察布,150000,内蒙古,3097,3142,929,0,1544,939,8871,70
20140611,20,159900,NULL,150000,内蒙古,4681,3674,131,1,695,554,24514,1270
20140611,20,210600,丹东,210000,辽宁,3843,5724,98,0,515,447,9500,290
20140611,20,220700,松原,220000,吉林,3393,3157,146,0,774,367,8152,422
20140611,20,230800,佳木斯,230000,黑龙江,2581,7024,938,0,1104,-20915,8684,122
20140611,20,320800,淮安,320000,江苏,2512,2338,20,0,359,329,12358,273
20140611,20,330900,舟山,330000,浙江,6885,3262,456,0,538,397,50520,211
20140611,20,339900,NULL,330000,浙江,5085,3215,154,4,512,452,41739,1432
20140611,20,340100,合肥,340000,安徽,6631,6607,140,0,679,464,57350,1048
20140611,20,341000,黄山,340000,安徽,1574,1614,1037,0,1112,39,1965,3
20140611,20,350200,厦门,350000,福建,275021,5277,155,0,886,785,2251008,767
20140611,20,360300,萍乡,360000,江西,829,2036,393,0,283,251,1087,68
20140611,20,370400,枣庄,370000,山东,3019,2691,36,0,394,352,10737,300
20140611,20,371300,临沂,370000,山东,3369,1955,94,2,362,-455,27984,966
20140611,20,410800,焦作,410000,河南,4408,2477,109,1,333,302,7169,91
20140611,20,411700,驻马店,410000,河南,3675,3106,174,0,404,336,19777,166
20140611,20,420900,孝感,420000,湖北,1439,3076,86,2,499,438,2303,100
20140611,20,429900,NULL,420000,湖北,5435,4446,212,0,768,709,22576,1461
20140611,20,430100,长沙,430000,湖南,3727,2882,61,29,488,409,24180,967
20140611,20,431000,郴州,430000,湖南,3449,2083,296,7,345,320,8052,18
20140611,20,440200,韶关,440000,广东,2980,5194,70,3,681,588,5357,146
20140611,20,442000,中山,440000,广东,3284,2874,91,0,497,451,10482,633
